Dumping...Opened file : /CANSAT7.txt
DATA
 INIT STATUS: Flash ready?:1 | Lora ready?:1
sensor status 
init done, waiting for arm
Arming singal recieved
REFERENCE HEIGHT: 721.7m
LAUNCH DETECTED
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 715.3, 941.94, 33.65, 28.26, 0, -1.00, 22712, 22712, 0.00, 0.66, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.12, 0.12, 0.12, 740.3, 939.10, 33.81, 28.15, 0, -1.00, 22812, 22812, 0.12, 0.69, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 741.8, 938.94, 33.74, 28.14, 0, -1.00, 22946, 22946, 0.13, 0.71, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 736.8, 939.50, 33.77, 28.21, 0, -1.00, 23046, 23046, 0.09, 0.73, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, -0.02, -0.02, -0.02, 736.8, 939.50, 33.83, 28.20, 12345671, -1.00, 23147, 23147, -0.02, 0.67, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 745.6, 938.51, 33.75, 28.11, 0, -1.00, 23268, 23268, 0.09, 0.70, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.05, 0.05, 0.05, 729.5, 940.33, 33.94, 28.14, 0, -1.00, 23366, 23366, 0.05, 0.68, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 717.3, 941.71, 33.81, 28.17, 0, -1.00, 23466, 23466, 0.13, 0.74, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 742.1, 938.90, 33.72, 28.21, 0, -1.00, 23566, 23566, 0.09, 0.71, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 736.8, 939.50, 33.88, 28.11, 12345672, -1.00, 23683, 23683, 0.00, 0.64, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.14, 0.14, 0.14, 743.4, 938.75, 33.75, 28.14, 0, -1.00, 23782, 23782, 0.14, 0.74, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.03, 0.03, 0.03, 720.8, 941.32, 33.95, 28.12, 0, -1.00, 23882, 23882, 0.03, 0.66, 9.67
0.000000, 0.000000, 0.00, 0, 0.000, 0.15, 0.15, 0.15, 736.2, 939.57, 33.75, 28.09, 0, -1.00, 23982, 23982, 0.15, 0.72, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 722.9, 941.08, 33.95, 28.08, 0, -1.00, 24082, 24082, 0.00, 0.65, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 721.5, 941.23, 33.81, 28.02, 12345673, -1.00, 24184, 24184, 0.07, 0.68, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.11, 0.11, 0.11, 726.7, 940.65, 33.92, 28.11, 12345674, 2.93, 24286, 24286, 0.11, 0.70, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 742.5, 938.86, 33.70, 28.13, 0, -1.00, 24406, 24406, 0.09, 0.73, 9.64
0.000000, 0.000000, 0.00, 0, 0.000, 0.04, 0.04, 0.04, 727.4, 940.57, 33.88, 28.15, 0, -1.00, 24506, 24506, 0.04, 0.69, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.03, 0.03, 0.03, 736.5, 939.54, 33.79, 28.18, 0, -1.00, 24607, 24607, 0.03, 0.67, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 734.7, 939.74, 33.94, 28.18, 0, -1.00, 24707, 24707, 0.10, 0.70, 9.59
0.000000, 0.000000, 0.00, 0, 0.000, 0.03, 0.03, 0.03, 734.7, 939.74, 33.88, 28.20, 12345671, -1.00, 24809, 24809, 0.03, 0.67, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 743.8, 938.71, 33.95, 28.08, 0, -1.00, 24908, 24908, 0.07, 0.67, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.12, 0.12, 0.12, 729.0, 940.39, 33.54, 28.16, 0, -1.00, 25008, 25008, 0.12, 0.73, 9.54
0.000000, 0.000000, 0.00, 0, 0.000, -0.01, -0.01, -0.01, 735.5, 939.65, 33.68, 28.12, 0, -1.00, 25132, 25132, -0.01, 0.66, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 728.8, 940.41, 33.92, 28.12, 0, -1.00, 25232, 25232, 0.13, 0.74, 9.64
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 726.7, 940.64, 33.81, 28.15, 12345672, -1.00, 25333, 25333, 0.07, 0.67, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 744.1, 938.67, 33.72, 28.10, 0, -1.00, 25433, 25433, 0.09, 0.70, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 741.0, 939.03, 33.88, 28.16, 0, -1.00, 25532, 25532, 0.07, 0.70, 9.50
0.000000, 0.000000, 0.00, 0, 0.000, -0.04, -0.04, -0.04, 725.3, 940.80, 33.88, 28.11, 0, -1.00, 25633, 25633, -0.04, 0.75, 9.66
0.000000, 0.000000, 0.00, 0, 0.000, 0.15, 0.15, 0.15, 727.0, 940.61, 33.90, 28.13, 0, -1.00, 25733, 25733, 0.15, 0.64, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 728.1, 940.49, 33.95, 28.05, 12345673, -1.00, 25862, 25862, 0.08, 0.67, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.07, 0.07, 0.07, 729.5, 940.33, 33.94, 28.03, 0, -1.00, 25960, 25960, 0.07, 0.69, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 732.0, 940.05, 33.75, 28.10, 0, -1.00, 26060, 26060, 0.08, 0.73, 9.55
0.000000, 0.000000, 0.00, 0, 0.000, -0.03, -0.03, -0.03, 741.0, 939.02, 33.66, 28.02, 0, -1.00, 26160, 26160, -0.03, 0.68, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.11, 0.11, 0.11, 733.0, 939.93, 33.86, 28.07, 0, -1.00, 26258, 26258, 0.11, 0.65, 9.61
