Inizializing FS...Done.
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT3.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time

Done dumping, do you want to delete the file? Yes/No
Unexpected input try again
Removed : /CANSAT3.txt
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT2.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time
25.321795,57.321014,119.80,12,119.02,-56.55,-45.00,11.40,0.00,0.00,0.00,-0.67,10.01,5.68,0.00,0.00,0.00,0.00,3630.00,270379
25.321795,57.321014,119.80,12,119.07,-56.25,-44.70,10.65,0.00,0.00,0.00,-0.37,9.89,5.37,0.00,0.00,0.00,0.00,3636.00,270631
25.321796,57.321014,118.80,12,119.13,-56.70,-45.75,10.65,0.00,0.00,0.00,-1.40,11.60,5.43,0.00,0.00,0.00,0.00,3637.00,270888
25.321796,57.321014,118.80,12,119.13,-55.35,-45.45,11.40,0.00,0.00,0.00,-3.66,10.13,10.38,0.00,0.00,0.00,0.00,3628.00,271145
25.321796,57.321014,118.80,12,119.14,-55.80,-45.45,11.40,0.00,0.00,0.00,-0.61,7.26,6.47,0.00,0.00,0.00,0.00,3634.00,271406
25.321796,57.321014,118.80,12,119.14,-56.85,-45.60,10.95,0.00,0.00,0.00,-0.31,10.68,5.31,0.00,0.00,0.00,0.00,3638.00,271671
25.321796,57.321018,118.60,12,119.15,-56.40,-46.35,11.25,0.00,0.00,0.00,-0.98,11.47,5.86,0.00,0.00,0.00,0.00,3642.00,271930
25.321796,57.321018,118.60,12,119.14,-55.65,-45.60,12.15,0.00,0.00,0.00,-2.56,8.85,7.02,0.00,0.00,0.00,0.00,3634.00,272232
25.321796,57.321018,118.60,12,119.14,-56.55,-45.75,11.25,0.00,0.00,0.00,-1.34,8.24,9.03,0.00,0.00,0.00,0.00,3628.00,272488
25.321796,57.321018,118.60,12,119.13,-58.05,-48.90,10.95,0.00,0.00,0.00,1.40,9.52,5.31,0.00,0.00,0.00,0.00,3638.00,272746
25.321796,57.321018,118.60,12,119.13,-56.85,-45.60,11.10,0.00,0.00,0.00,1.34,10.31,3.91,0.00,0.00,0.00,0.00,3634.00,273011
25.321796,57.321018,118.60,12,119.12,-55.95,-45.30,11.40,0.00,0.00,0.00,-0.67,9.70,1.34,0.00,0.00,0.00,0.00,3640.00,273274
25.321796,57.321018,118.60,12,119.11,-56.40,-45.15,11.55,0.00,0.00,0.00,-0.37,6.53,5.55,0.00,0.00,0.00,0.00,3630.00,273538
25.321800,57.321018,118.60,12,119.09,-57.00,-45.60,11.70,0.00,0.00,0.00,0.61,9.95,5.92,0.00,0.00,0.00,0.00,3637.00,273803
25.321800,57.321018,118.40,12,119.08,-56.85,-45.00,11.40,0.00,0.00,0.00,-0.43,9.46,5.92,0.00,0.00,0.00,0.00,3326.00,274069
25.321800,57.321018,118.40,12,119.05,-55.80,-45.90,11.10,0.00,0.00,0.00,-0.12,10.56,3.85,0.00,0.00,0.00,0.00,3243.00,274407
25.321800,57.321018,118.40,12,118.94,-56.85,-45.45,11.55,0.00,0.00,0.00,-0.49,9.22,7.75,0.00,0.00,0.00,0.00,3281.00,274673
25.321798,57.321022,118.40,12,118.86,-57.15,-49.20,11.70,0.00,0.00,0.00,-1.59,9.46,6.47,0.00,0.00,0.00,0.00,3227.00,274970
25.321798,57.321022,118.40,12,118.79,-55.20,-45.75,11.70,0.00,0.00,0.00,1.95,13.49,7.20,0.00,0.00,0.00,0.00,3260.00,275215
25.321798,57.321022,118.40,12,118.72,-55.05,-45.75,12.00,0.00,0.00,0.00,1.95,10.19,3.60,0.00,0.00,0.00,0.00,3405.00,275461
25.321798,57.321022,118.40,12,118.64,-57.60,-45.45,10.65,0.00,0.00,0.00,0.31,9.03,3.60,0.00,0.00,0.00,0.00,3596.00,275707
25.321802,57.321022,116.90,12,118.57,-56.40,-46.05,10.80,0.00,0.00,0.00,-0.49,9.95,5.37,0.00,0.00,0.00,0.00,3595.00,275952
25.321802,57.321022,116.90,12,118.47,-56.85,-45.60,10.95,0.00,0.00,0.00,-2.20,9.34,5.62,0.00,0.00,0.00,0.00,3269.00,276203
25.321802,57.321022,116.90,12,118.37,-55.20,-45.75,11.85,0.00,0.00,0.00,2.08,8.61,-0.98,0.00,0.00,0.00,0.00,3247.00,276486
25.321802,57.321022,116.90,12,118.27,-57.30,-45.15,11.10,0.00,0.00,0.00,-0.55,11.23,4.39,0.00,0.00,0.00,0.00,3193.00,276729
25.321806,57.321018,117.00,12,118.17,-56.85,-45.15,11.10,0.00,0.00,0.00,0.85,13.67,8.79,0.00,0.00,0.00,0.00,3151.00,276975
25.321806,57.321018,117.00,12,118.08,-58.05,-49.05,10.80,0.00,0.00,0.00,-10.07,-1.71,5.13,0.00,0.00,0.00,0.00,3061.00,277225
25.321806,57.321018,117.00,12,-1.00,-55.35,-46.65,11.10,0.00,0.00,0.00,-2.44,14.28,14.71,0.00,0.00,0.00,0.00,2941.00,277475
25.321806,57.321018,117.00,12,117.95,-56.55,-45.75,11.25,0.00,0.00,0.00,-0.49,13.79,13.18,0.00,0.00,0.00,0.00,2976.00,277724
25.321806,57.321022,116.60,12,117.87,-55.65,-44.85,10.20,0.00,0.00,0.00,40.16,26.37,151.00,0.00,0.00,0.00,0.00,3027.00,277979
25.321806,57.321022,116.60,12,117.77,-49.65,-36.30,10.05,0.00,0.00,0.00,51.57,-53.41,472.90,0.00,0.00,0.00,0.00,3170.00,278230
25.321806,57.321022,116.60,12,117.67,-47.55,-36.60,12.75,0.00,0.00,0.00,57.19,142.33,8.06,0.00,0.00,0.00,0.00,3290.00,278516
25.321800,57.321022,116.60,12,117.57,-48.00,-35.10,14.70,0.00,0.00,0.00,-33.14,18.80,2.08,0.00,0.00,0.00,0.00,3296.00,278767
25.321800,57.321022,117.50,12,117.47,-49.20,-36.00,13.05,0.00,0.00,0.00,18.31,-106.81,-142.94,0.00,0.00,0.00,0.00,3253.00,279023
25.321800,57.321022,117.50,12,117.42,-52.20,-41.40,10.05,0.00,0.00,0.00,4.52,109.68,-166.26,0.00,0.00,0.00,0.00,3186.00,279279
25.321800,57.321022,117.50,12,117.37,-54.00,-44.55,11.85,0.00,0.00,0.00,-59.75,-96.98,36.87,0.00,0.00,0.00,0.00,3118.00,279537
25.321800,57.321022,117.50,12,117.32,-54.75,-44.10,11.10,0.00,0.00,0.00,-14.28,22.03,45.35,0.00,0.00,0.00,0.00,3090.00,279793
25.321804,57.321022,117.30,11,117.28,-54.30,-44.25,12.60,0.00,0.00,0.00,-118.71,-60.97,17.33,0.00,0.00,0.00,0.00,3289.00,280052
25.321804,57.321022,117.30,11,117.22,-50.55,-38.55,13.20,0.00,0.00,0.00,-45.35,-104.92,111.27,0.00,0.00,0.00,0.00,3332.00,280311
25.321804,57.321022,117.30,11,117.17,-50.85,-41.10,11.40,0.00,0.00,0.00,-26.61,82.15,7.14,0.00,0.00,0.00,0.00,3368.00,280609
25.321798,57.321026,117.10,10,117.12,-50.70,-39.60,12.15,0.00,0.00,0.00,-33.39,-37.23,6.53,0.00,0.00,0.00,0.00,3364.00,280869
25.321798,57.321026,117.10,10,117.05,-55.35,-43.95,11.85,0.00,0.00,0.00,117.49,53.83,-247.80,0.00,0.00,0.00,0.00,3328.00,281132
25.321798,57.321026,117.10,10,117.06,-58.95,-51.15,11.40,0.00,0.00,0.00,-15.32,-117.43,-7.81,0.00,0.00,0.00,0.00,3261.00,281389
25.321798,57.321026,117.10,10,117.07,-54.00,-45.00,9.90,0.00,0.00,0.00,-109.62,136.29,121.70,0.00,0.00,0.00,0.00,3062.00,281650
